,フェイクニュースURL,フェイクニュースの媒体,フェイクニュース本文,フェイクニュース作成日付,話題の分野,いいね数,RT（含む引用）,DBへのデータ登録日,フェイクニュースの発信国,評価記事のURL,評価記事の本文,評価記事の日付,判定,判定の根拠①,判定の根拠②,判定の根拠③,評価記事作成国
76,https://twitter.com/etsimercury/status/1348879424515526659,Twitter,"イギリスから。「”ステイホーム。クイーンを聞きましょう。私ではなく、ロックバンドの方ね」
最高！（笑）これを見てニコリとしてね。",2021/1/12,政治,19900,59800,2022/10/3,日本,https://infact.press/2021/01/post-10206/,"イギリス女王エリザベス2世がロックバンド「クイーン」を勧める巨大広告を出したかのようなこの画像は、コラージュ画像作成ツールで作られたものと思われる。

コラージュの元は、2020年4月にロンドン・ピカデリーサーカスの巨大スクリーンに映し出された女王からのメッセージ。元画像は「いつかまた友人や家族と会える日が来ます」といった内容のメッセージで、これ以外にもコロナ禍に苦しむ国民へ向けたいくつかの言葉がスクリーンに表示されるようになっているが、ロックバンドの「クイーン」に関するものは実際には無い。

上掲の投稿者は単にジョークとして画像を投稿した可能性もあるが、これを実際に女王が送った粋なメッセージと受け取る反応も多かった。",2021/1/31,誤り,コラージュ画像であるため。,,,日本
77,https://megalodon.jp/2021-0120-0059-33/https://www.moeruasia.net:443/archives/49675229.html,Web記事,"【大統領選】「大統領令（EO)13848」ｷﾀ━━━d(ﾟ∀ﾟ)b━━━!
2021年1月11日 米国財務省
以下の個人が外国資産管理局のSDNリスト（米国内に保有する資産を凍結できる）に追加されました。
DUBINSKY、Oleksandr　ウクライナ性別男性（個人）[大統領令-EO13848]
Dmytro Volodymyrovych　ウクライナ性別男性（個人）[EO13848]
KULYK、Konstantyn　ウクライナ 性別男性（個人）[EO13848]
他数名
以下の団体が外国資産管理局のSDNリストに追加されました。
ERA-MEDIA TOV　ウクライナ[EO13848]
INFORMATSIYNE AGENSTVO ONLI N’YUZ TOV　ウクライナ[EO13848]
NABULEAKS　ウクライナ[EO13848]
BEGEMOT MEDIA　ウクライナ[EO13848]
https://home.treasury.gov/policy-issues/financial-sanctions/recent-actions/20210111",2021/1/12,政治,,,2022/10/3,日本,https://infact.press/2021/01/post-10184/,"ここで取り上げられた大統領令13848号は、トランプ大統領が2018年9月に発したもの。外国勢力がプロパガンダや誤情報を用いて選挙に介入するのを防ぐためのもので、これに基づき1月11日、ウクライナの複数の人物や団体に対する資産凍結措置が発表された（米政府、財務省）。
バイデン次期大統領の息子ハンター・バイデン氏のウクライナでのビジネスを巡り汚職疑惑が取り沙汰されていることから、ネット上では今回の措置はバイデン氏へのダメージであり、トランプ氏にとって有利になると受け止める反応が多く見られた。
しかし、今回の制裁対象は2020年9月にハンター氏の疑惑に関する虚偽情報でバイデン氏を貶めたとして制裁を科されたウクライナの国会議員の関係者とされる（参考）。バイデン氏への攻撃が外国勢力によって不当に扇動されたとみなすものであり、疑惑を積極的に追及してきたトランプ陣営にとって決して有利になるものではない。詳細はBuzzFeedによる検証記事を参照。
その他にも、大統領選の結果を不服とする一部のトランプ支持者らによって「トランプ氏が戒厳令を発し軍が集結している」「トランプ氏から緊急放送でメッセージが発せられる」「ナンシー・ペロシ下院議長が逮捕された」「選挙不正に関わったイタリア大統領やローマ教皇が逮捕された」などの根拠の無い情報が次々と拡散されたが、今日までそのような異変はいずれも起きず、現地時間1月20日にはバイデン氏が正式にアメリカ大統領に就任した。",2021/1/24,誤り,この大統領令13848号というのは、トランプ大統領が2018年9月に反バイデンの情報拡散を制裁するために発したものであり、トランプ陣営にとって有利になるものではないため。,,,日本
78,https://twitter.com/HashimotoKotoe/status/1348620519411617794,Twitter,"トランプ大統領になってから人身売買逮捕者が増えているように、安倍晋三総理になってから覚醒剤密輸摘発が増えているのです。民主党時代の150倍。
民主党、覚醒剤大好きだもんね。",2021/1/11,政治,1160,3998,2022/10/3,日本,https://infact.press/2021/01/post-10206/,"覚醒剤を含めた不正薬物密輸取り締まり状況は、税関を統括する財務省によって公開されている（過去の資料はアーカイブで閲覧可能）。
民主党政権は2009年（平成21年）9月から2012年（平成24年）12月までなので、平成22～24年のデータを見てみると、覚醒剤密輸摘発数は年間141～185件。年によって増減があるが、平均では年間約159.3件となる。
その後の安倍政権期は2020年（令和2年）9月まで。令和元年のみ425件と突出しているが、その他の年は年間83～174件でやはり増減を繰り返している。平成25～令和元年の平均は180.0件で、民主党時代よりやや多いとは言えるが、「150倍」は誤りだ。なお、令和2年に関してはデータは6月までしか無いが、摘発数は前年同時期の20%と激減している（新型コロナウイルス感染症による渡航制限の影響と思われる）。
不正薬物全般の摘発件数で見たとしても、安倍政権期は民主党政権期より増加の傾向（平成27年の法改正などの影響）とはいえ、150倍にはなっていない。
なお、同じ投稿で橋本氏は「トランプ大統領になってから人身売買逮捕者が増えている」とも述べているが、これも誤り。",2021/1/31,誤り,平均摘発件数はやや増加しているものの、150倍になっているという事実はどこにもないため。,,,日本
79,https://twitter.com/sonkoubun/status/1348092799527186435,Twitter,"プーチン大統領「トランプはロシアに亡命する必要なし、大半の国民が彼に投票した」
プーチンがトランプの当選を認める?? https://twitter.com/yanhliu/status/1347865936255213569",2021/1/10,政治,1996,4625,2022/10/3,日本,https://infact.press/2021/01/post-10184/,"孫氏の投稿内容はまとめサイトを経由するなどして拡散し、他の一般ユーザーによる投稿には約3700RTを獲得したものもある。
この投稿の元となったと思われるのは、ロシアのプーチン大統領による昨年12月17日の記者会見。「トランプ氏がロシアに亡命を求めてきたら受け入れるか？」という質問に対し、プーチン氏は「彼が亡命をする必要は無いように思う。選挙人ではなく有権者の数で言えば、ほぼ半数（Почти 50 процентов）が彼に投票した。彼は米国内で十分な支持基盤を持っており、私が理解する限りでは、彼が自国の政界を離れることはないだろう」と述べている。「大半の国民」というのは誤りだ。
ハッキングや情報操作などによってトランプ氏への支援を含む様々な選挙介入工作を行っていたと指摘されるロシアだが（参照1、2）、バイデン氏の当選確定後にはプーチン氏が祝電を送ったことを発表（参照）。バイデン氏の勝利に異議を唱える言動は特にしていない。詳しくは、朝日新聞元モスクワ特派員の駒木明義氏（現論説委員）による一連の解説ツイートも参照。",2021/1/24,不正確,プーチン氏は「ほぼ半数」と発言したのみで、「大半の国民」が投票したというのは誤りであるため。,,,日本
80,https://twitter.com/bokutoukinema/status/1347940467061653504,Twitter,"象徴的な二人。
マコーレー・カルキンはかつてハリウッドのペドフィリアを告発している。トランプは自らの政権で人身売買撲滅の大統領令を発令し人身売買の逮捕検挙率は桁違いに上がった。特に児童の人身売買が世界で巨大ビジネスになっている事はトランプ就任まで殆ど知られていなかった。",2021/1/10,政治,5912,17700,2022/10/3,日本,https://infact.press/2021/01/post-10184/,"人身売買の年間検挙数は、2009年1月～2017年1月のオバマ政権期に大幅に増加。2016年度には1952人に達した（各年度は9月まで）。その後のトランプ政権では年間約1600～2200人と増減を経て、2020年度は1746人となっている。全体として検挙数は横ばいか、やや増加の傾向にあると言えなくもないが、少なくとも「桁違い」ではない。詳細はFactCheck.orgの検証記事（データは2019年度まで）も参照のこと。
人身売買という犯罪はその性質上被害の実態が見えづらく、実際に起きた犯罪のうちどのくらいの割合が犯人検挙に至ったのかを知ることは難しい。しかし、検挙率と言う時は警察が認知した犯罪件数を分母に取るので、表に出ない事件は考慮されない。また、人身売買の場合、犯人検挙以外の方法で警察が認知するケースは少ないと思われるので、「検挙数」の推移は「検挙率」のそれと大きく変わらないとみなして良いだろう。",2021/1/24,誤り,本文では人身売買の逮捕検挙率が「桁違い」に上がったと書いてあるが、実際には増加の傾向にあるものの桁違いとは言えないため。,,,日本
81,https://twitter.com/naoyafujiwara/status/1347315801473224706,Twitter,"トランプ大統領
ANTIFAのメンバーが議事堂に突入して報酬を支払われたことを認めた。これは組織化された行動だったと言っている。
https://parler.com/post/eda6ced8563340888244b151eb6cb089",2021/1/8,政治,1717,3233,2022/10/3,日本,https://infact.press/2021/01/post-10144/,"同じ動画は、アメリカ所在の中国系メディア・大紀元の公式Twitterアカウントからも投稿されている。
元々YouTubeに投稿されたものだが、削除されている（キャッシュ）。「私はアンティファでお金をもらって議事堂で抗議した」というタイトルで、何者かに頼まれて抗議参加者を装い議事堂へ行ったと話す人物が映っていたものだ。
しかし、動画の概要欄には同じアカウントから投稿された別の動画のURLが記載されており、その中では同一と思われる人物が「アンティファ」とは自分が創設した「反おなら（anti-farting）団体」のことだなどと話している。先の動画は単なる悪ふざけのジョークだったと考えるべきだろう。",2021/1/17,誤り,ツイートされている動画の概要欄にある別の動画から、この動画がジョークであると考えられるような発言をしているため。,,,日本
82,https://twitter.com/quitamarco/status/1347344929471623169,Twitter,昨日の議事堂突入扇動時に、ホワイトハウスのテントの中で何台もの大画面モニターを前に、トランプやイヴァンカやあのバカ息子らが飲み物片手に音楽をかけて「真の戦士だ」「戦え！」と「有頂天になって」いるビデオがこれです。 https://twitter.com/riotwomennn/status/1347202791744417794,2021/1/8,政治,1582,1873,2022/10/3,日本,https://infact.press/2021/01/post-10144/,"動画は、トランプ大統領の息子のドナルド・トランプ・ジュニア氏が、陣営の人々と共に仮設テントの下で歓談する様子を撮影したもの。その場に置かれたモニターには群衆の姿が映り、トランプ氏やその娘のイバンカ・トランプ氏のような姿も見える（後者はホワイトハウス報道官のケイリー・マケナニー氏だとする意見もある）。
この動画はジュニア氏自身が「大統領演説前の家族の時間の舞台裏」という題でFacebook上に投稿したもの（削除済、キャッシュ）。実際、モニター上で群衆が集まっている場所は議事堂ではなくトランプ氏の演説会場と見て取れる。暴徒化した群衆が議事堂に押し入ったのは、この演説よりも後のことだ。",2021/1/17,不正確,突入より前の映像を、突入扇動時と誤解させるような文章で紹介しているため。,,,日本
83,https://www.washingtontimes.com/news/2021/jan/6/xrvision-firm-claims-antifa-infiltrated-protesters/?update=,新聞,"Facial recognition identifies extremists storming the Capitol
 Facial recognition software has identified neo-Nazis and other extremists as participants in Wednesday’s assault on the U.S. Capitol.
XRVision, a software firm in New York, used its image analysis to help law enforcement identify rioters.
“Shortly after the rioting started, XRVision performed an analysis on the footage and identified several individuals. This information was shared with LEA [law enforcement agency],” the company said in a statement to The Washington Times.
Convicted killer from Peru caught trying to reenter U.S.
Supporters of President Trump, including some who were part of the crowd Wednesday that stormed the U.S. Capitol, had claimed online that Antifa members had infiltrated their numbers.
The Washington Times erroneously reported late Wednesday that facial recognition technology backed up that speculation and identified two Antifa members. In fact, XRVision has not identified any members of that far-left movement as being part of the attack.",2021/1/6,政治,,,2022/10/3,米国,https://www.buzzfeed.com/jp/harunayamazaki/facial-recognition-antifa-washington-times-false-1,"「暴徒はアンティファ、顔認証で確認」は「誤り」。開発会社が抗議→記事訂正・謝罪
「議事堂に押し寄せた人々はトランプ支持者ではなくアンティファ。顔認証システムが特定した」と米保守系メディアが報道し大きく拡散したが、これは「誤り」だ。名指しされたシステム開発会社が「全くの虚偽」と抗議する声明を発表し、記事は訂正された。日本でも同メディアをソースとする言及は広がっている。内容を検証した。",2021/1/8,誤り,Correction: An earlier version of this story incorrectly stated that XRVision facial recognition software identified Antifa members among rioters who stormed the Capitol Wednesday. XRVision did not identify any Antifa members. The Washington Times apologizes to XRVision for the error.,,,日本
84,https://twitter.com/oikawa_yukihisa/status/1346713789169762304,Twitter,"ジョージア州早速不正バレた
パーデューの得票774,723が急に742,323に減った。その証拠映像。 https://twitter.com/KanekoaTheGreat/status/1346691396040704000",2021/1/6,政治,7001,15100,2022/10/3,日本,https://infact.press/2021/01/post-10144/,"アメリカ・ジョージア州で1月5日に行われた連邦議会上院議員選の決戦投票では、2議席共に民主党候補が勝利しているが、動画はそのABCテレビによる開票速報のワンシーン。共和党候補デービッド・パーデュー氏の得票数の表示が、突然3万票以上減少する様子が映っている。
米紙USAトゥデイやファクトチェックサイトPolitiFactの取材によれば、これはABCテレビなどに選挙データを提供していた調査会社エディソンリサーチ社のミスによるもの。オペレーターが誤って多く入力した数値を修正したために、票数が急減したようになったという。
また、ジョージア州州務長官室の担当者は、公式の集計において票数の減少は起きていないと述べている。つまり、減少はあくまで報道のレベルのミスであり、公式の集計や選挙結果とは無関係だ。",2021/1/17,誤り,あくまでもメディアの速報値のミスであり、公式の集計に影響があったわけではないため。,,,日本
85,https://web.archive.org/web/20201227114241/https://www.sponichi.co.jp/society/news/2020/12/27/kiji/20201227s00042000497000c.html,Web記事,"立憲民主党の羽田雄一郎参院議員が27日午後、東京都内で死去した。羽田事務所の関係者が同日、明らかにした。53歳。政界関係者によると、同日、都内で行われた会合に出席し、会場を後にし車に乗り込む際に足元がふらつき、体調不良を訴えてその場で倒れた。その後、都内の病院に救急搬送されたが、息を引き取った。永田町関係者は「体調が悪い様子はなかったので、一様に皆驚いている」と話している。
　長野県選挙区選出で当選5回、父親は羽田孜元首相。父親の秘書を経て、1999年の参院補欠選挙で初当選。旧民主党政権では国土交通相を務めたほか、国民民主党と合流して10月に誕生した新たな立民で参院幹事長に就任したばかりだった。",2020/12/27,政治,,,2022/10/3,日本,https://infact.press/2021/01/post-10124/,"立憲民主党所属の参院議員・羽田雄一郎氏は、 2020年12月27日に急逝し、その後新型コロナウイルス感染症が原因と発表された。羽田氏は24日頃に発熱訴えていたとされることから（参照）、感染症が疑われる症状があるにもかかわらず会合に出席したとされることに批判も起きていた。
しかし、立憲の福山哲郎幹事長は28日、記者会見で「会合に出て途中で倒れたという情報は事実ではない」と否定、あわせて羽田氏の行動履歴も公表した（参照）。それによれば、羽田氏は24日深夜の発熱後は自宅で過ごしており、27日に車でクリニックへ向かう途中で容体が急変、その後死亡が確認されたという。公務で人と面会したのは発症前、23日の長野県での会合と都内での財務省職員との面談が最後とされている。
スポーツニッポンの記事は28日頃に削除された。同社はJ-CASTニュースの取材に対し「弊社が取材入手した内容が誤情報であったため削除しました」と回答している。
同様に、東京スポーツも「複数の関係者によると、２４日に発熱した羽田氏は２７日に会合に出席。」などとした28日の記事（キャッシュ）をその後修正している。",2021/1/8,不正確,会合に出たという事実はなく、誤情報と報じたスポーツニッポンも認めているため。,,,日本
86,https://twitter.com/kaze9316/status/1340299876756717568?s=20&t=h4bOvoXwnkzSmhUgPUrMew,Twitter,エジプトに雪…異常気象や…,2020/12/19,暮らし,81000,10000,2022/10/4,日本,https://infact.press/2020/12/post-9982/,"一件エジプトのピラミッドとスフィンクスのように見えるこの写真は、実際は栃木県日光市にあるテーマパーク東武ワールドスクウェアのもの。同園では世界各地の有名建造物などのミニチュア模型が展示されていて、上掲投稿者は「ネタバラシ」としてその名が入ったモニュメントの写真も続けて投稿している。
雪の積もった東武ワールドスクウェアの写真は、2013年にも本物のエジプトのものとして拡散されたことがある（参考）。",2020/12/27,虚偽,https://www.tobuws.co.jp/exhibit/worldheritage/egypt_zone/pyramid_of_khufu.html,,,日本
87,削除済み,Twitter,中国人の新型コロナ患者を40人ずつ受け入れている。そして、陽性者は日本人患者にすり替えられて報告される。全国にこんな病院が、いったいいくつあるの,2020/12/10,医療・健康,3371,2602,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/asahikawa-debunk,"旭川の病院「中国人の入院で医療崩壊」は誤り。「観光バスで40人ずつ受け入れ」などと拡散

旭川市内の病院を名指しし、「中国人の新型コロナ患者を40人づつ受け入れている」「中国人の入院で医療崩壊ですか…」などと指摘する誤情報が拡散している。",2020/12/18,誤り,この人物はその後、「不安によるつぶやきで、旭川の病院関係者に混乱を起こしてしまった」としてツイートを削除し、謝罪している（現在はこのツイート自体も削除されている）。,,,日本
88,削除済み,Twitter,世に知られているニキビ図と私が今までニキビができたときに不調だった箇所を総合的にまとめてみました！スキンケアの四方文良く触ってしまったり髪の毛が触れやすかったりでことなることがあふので参考までに！私は眉毛と顎と左保保ばかりニキビが出る...,2020/12/7,医療・健康,33600,3700,2022/10/3,日本,https://www.buzzfeed.com/jp/harunayamazaki/nikibi-map,"「ニキビの位置で体の不調がわかる」と図が拡散。専門医「全くの都市伝説」

インターネット上で拡散する、ニキビができる位置で体の不調がわかるとうたう「ニキビ図」の情報。科学的根拠はなく、皮膚科専門医も「全くの都市伝説」と一蹴します。",2020/12/15,誤り,"「元のツイートを見た時に思わず笑ってしまいましたが、都市伝説はなかなか根強いですね。それこそ、『思い思われ振り振られ』なんてニキビの伝説があるのと同じです」

皮膚科専門医の佐治なぎさ先生は、そうバッサリ言い切ります。科学的な根拠には乏しく「誤り」と言えます。

「というわけで、結論から言うと全くの都市伝説です。ただ、ショートヘアの方は髪の刺激でフェイスラインのニキビが悪化しやすい、などの傾向はあります」",,,日本
89,https://twitter.com/K_Link_/status/1335911198609457156?s=20&t=yfXSnL_rYzbKeNs5v0ZwLg,Twitter,"「牡蠣を食べるときは殻に口をつけてズルッとやらず、お箸などで貝柱を外してからパクッと食べた方があたりにくいらしい」という話、あまり知られていないのでご共有しまくりたい。
「細菌の多くは牡蠣の“殻”にいる」と昔三重の漁師さんから教えてもらい、私は一回もあたったことありません。",2020/12/7,暮らし,55000,25000,2022/10/3,日本,https://www.buzzfeed.com/jp/yutochiba/oyster-bacteria,"カキの食べ方「あたりにくい」と不正確な情報拡散。厚労省「それほどリスクは下がりません」

「牡蠣を食べるときは殻に口をつけてズルッとやらず、お箸などで貝柱を外してからパクッと食べた方があたりにくいらしい」という情報が拡散。しかし、専門家は「あたるときはあたります」と指摘している。",2020/12/10,不正確,https://twitter.com/SakamotoFumie/status/1336274266946355201?s=20&t=d0GdXKOaHmvTOtwH6iEAhA,,,日本
90,https://sumatome.com/su/1335897472732827649,Twitter,　世に知られているニキビ図と私が今までニキビができた時に不調だった箇所を総合的にまとめてみました！スキンケアの仕方やよく触ってしまったり髪の毛が触れやすかったりで異なることがあふので参考までに！私は眉間と顎と左頬ばかりニキビが出る…,2020/12/7,健康,18000,1703,2022/10/4,日本,https://www.buzzfeed.com/jp/harunayamazaki/nikibi-map,インターネット上に出回った「ニキビ図」の情報。皮膚科専門医は「全くの都市伝説」として、医学的根拠に基づかない「誤り」であると指摘します。,2020/12/15,誤り,医学的根拠なし,,,
91,https://twitter.com/Ohsaworks/status/1334722467324162049?s=20&t=yfXSnL_rYzbKeNs5v0ZwLg,Twitter,【悲報】新型コロナ感染者、ほとんどが外国人だった。,2020/12/4,医療・健康,2512,3681,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/20per-japan-2,"「新型コロナ感染者、ほとんどが外国人」は誤り。元東大特任准教授らがグラフ拡散
ネット上で広がっているのは、「流行曲線：日本国籍とそれ以外」「日本人は累計でグラフの18％」などとするグラフだ。出典は明らかではなく、厚生労働省の担当者も、「多くは日本国籍であると推測できる」と否定している。
新型コロナウイルスの感染拡大をめぐり、感染者のほとんどが「外国人だった」などとして、グラフが拡散している。
7月ごろから広がりを見せているものだが、こうした解釈は「誤り」だ。グラフは「日本人と国籍不明者」の人数をまとめているが、そもそも厚労省は「国籍不明者」の発表を行っていない。",2020/12/8,誤り,"拡散しているグラフ自体にソースは一切明示されていないが、その数値などからしても、厚生労働省が発表している「国内発生動向」を引用しているとみられる。
この動向は、各自治体から送られる個票を厚労省がまとめたもの。陽性者のうち「日本国籍が確認されている者」や「外国籍が確認されている者」の人数も公表されている。
ただし、動向では「国籍不明者」という人数は公表されておらず、全体数などから「日本国籍」と「外国籍」の人数を引いて「それ以外」の人数を算出している可能性が高い。
こうして算出した「それ以外」の人数は、日本人よりも多くなる。しかし留意が必要なのが、そもそもここには「国籍を確認中」だったり、自治体が個別の国籍を公表していなかったりするケースが多く含まれているという点だ。
厚労省新型コロナウイルス感染症対策本部サーベイランス班の担当者もBuzzFeed Newsの取材に「日本国籍が確認されている者」は、あくまではっきりと国籍が確認できたものに限っている、と指摘。
「確認中もしくは公表していない自治体もあり、それ以外の人数が必ずしも外国籍というわけではありません」と回答した。",,,日本
92,削除済み,Twitter,日本政府が航空機をチャーターして、中村さんを迎えにに行けばよかったのに、日本政府は最後まで無視しましたね。アフガニスタンの空港には、政府関係者の姿はなかった…,Dec-20,社会,11000,6700,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/rip-dr-nakamura,"中村哲さんの追悼式典「日本政府関係者の姿はなかった」は誤り　アフガニスタンの空港で
アシュラフ・ガニ大統領自らが、兵士とともに国旗に包まれた棺を担ぎ、哀悼の意を表明した記念式典をめぐり、誤った情報が拡散している。
アフガニスタンで復興支援中に銃撃され死亡した「ペシャワール会」代表の中村哲医師の遺体が帰国した。
首都カブールの空港で開かれた追悼式典をめぐって、「日本政府は最後まで無視」「政府関係者の姿はなかった」というツイートが拡散しているが、これは誤りだ。",2019/12/9,誤り,"外務省法人テロ対策室の担当者は、BuzzFeed Newsの取材に対し、そうした情報は「間違いです」と語った。
担当者によると、式典には鈴鹿光次・駐アフガニスタン特命全権大使ら大使館関係者が参列。
さらに、遺族支援や遺体の帰国支援のため、日本から遺族に同行していた外務省の「海外緊急展開チーム」（ERT）の1人も、やはり参列していたという。
遺体の帰国に関して、現地政府とのやりとりなどを担ったのも、こうしたERTや大使館員だ。なお、現地大使館に何人の日本人スタッフがいるかについては、「安全面」から回答はなかった。
そこに日本の閣僚などの姿はなかったとしても、「政府関係者がいなかった」という情報は誤りになるため、注意が必要だ。
なお、拡散しているツイートで指摘されている、中村さんの遺体の帰国にチャーター機が使用されていなかったという点は、外務省担当者によると事実だ。とはいえ、情報の根幹部分は「式典に政府関係者がいなかった」という点であることから、レーティングは「誤り」とした。",,,日本
93,削除済み,Twitter,このCM観て勇気もらえた。＃NIKE,2020/11/30,暮らし,4199,1369,2022/10/4,日本,https://infact.press/2020/12/post-9873/,"11月28日にナイキジャパンがYouTubeやTwitterの公式アカウントなどで投稿したこのCM動画は、差別問題などを扱った内容が大きな反響を呼び話題となっていた（参照）。
上掲投稿は、アディダスを思わせるアイコンとユーザー名を持つアカウントから行われていて、一見するとアディダスの公式アカウントがライバル企業の動画を称賛しているかのように見える。実際、俳優の宍戸開氏、脳科学者の茂木健一郎氏など、公式のものと誤解していると思われる反応をする人も多数いた。
しかし、このアカウントは普段アディダスとは何ら関係の無い日常的な投稿をしており、公式ではない一般ユーザーの可能性が高い。アディダスの公式アカウントはアディダスジャパンのものなど複数存在しているが、その多くはユーザー名の横にTwitterの公式認証バッジが付されている。",2020/12/17,ミスリード,https://www.j-cast.com/2020/12/01400071.html?p=all,,,
94,https://babylonbee.com/news/pope-francis-says-covid-vaccine-will-now-be-required-to-enter-heaven/,Twitter,Pope Francis Says Covid Vaccine Will Now Be Required To Enter Heaven,2020/11/30,政治,,,2022/10/3,日本,"https://www.buzzfeed.com/jp/kotahatachi/vakzin-fc-5
",「Babylon Bee」というサイトが同11月に公開した記事。自称「世界最高の風刺サイト」で、見出しや記事内容はパロディだ。,2021/7/5,誤り,風刺サイトのパロディのため,,,日本
