,フェイクニュースURL,フェイクニュースの媒体,フェイクニュース本文,フェイクニュース作成日付,話題の分野,いいね数,RT（含む引用）,DBへのデータ登録日,フェイクニュースの発信国,評価記事のURL,評価記事の本文,評価記事の日付,判定,判定の根拠①,判定の根拠②,判定の根拠③,評価記事作成国
61,https://web.archive.org/web/20201227114241/https://www.sponichi.co.jp/society/news/2020/12/27/kiji/20201227s00042000497000c.html,Web記事,"立憲民主党の羽田雄一郎参院議員が27日午後、東京都内で死去した。羽田事務所の関係者が同日、明らかにした。53歳。政界関係者によると、同日、都内で行われた会合に出席し、会場を後にし車に乗り込む際に足元がふらつき、体調不良を訴えてその場で倒れた。その後、都内の病院に救急搬送されたが、息を引き取った。永田町関係者は「体調が悪い様子はなかったので、一様に皆驚いている」と話している。
　長野県選挙区選出で当選5回、父親は羽田孜元首相。父親の秘書を経て、1999年の参院補欠選挙で初当選。旧民主党政権では国土交通相を務めたほか、国民民主党と合流して10月に誕生した新たな立民で参院幹事長に就任したばかりだった。",2020/12/27,政治,,,2022/10/3,日本,https://infact.press/2021/01/post-10124/,"立憲民主党所属の参院議員・羽田雄一郎氏は、 2020年12月27日に急逝し、その後新型コロナウイルス感染症が原因と発表された。羽田氏は24日頃に発熱訴えていたとされることから（参照）、感染症が疑われる症状があるにもかかわらず会合に出席したとされることに批判も起きていた。
しかし、立憲の福山哲郎幹事長は28日、記者会見で「会合に出て途中で倒れたという情報は事実ではない」と否定、あわせて羽田氏の行動履歴も公表した（参照）。それによれば、羽田氏は24日深夜の発熱後は自宅で過ごしており、27日に車でクリニックへ向かう途中で容体が急変、その後死亡が確認されたという。公務で人と面会したのは発症前、23日の長野県での会合と都内での財務省職員との面談が最後とされている。
スポーツニッポンの記事は28日頃に削除された。同社はJ-CASTニュースの取材に対し「弊社が取材入手した内容が誤情報であったため削除しました」と回答している。
同様に、東京スポーツも「複数の関係者によると、２４日に発熱した羽田氏は２７日に会合に出席。」などとした28日の記事（キャッシュ）をその後修正している。",2021/1/8,不正確,会合に出たという事実はなく、誤情報と報じたスポーツニッポンも認めているため。,,,日本
62,https://babylonbee.com/news/pope-francis-says-covid-vaccine-will-now-be-required-to-enter-heaven/,Twitter,Pope Francis Says Covid Vaccine Will Now Be Required To Enter Heaven,2020/11/30,政治,,,2022/10/3,日本,"https://www.buzzfeed.com/jp/kotahatachi/vakzin-fc-5
",「Babylon Bee」というサイトが同11月に公開した記事。自称「世界最高の風刺サイト」で、見出しや記事内容はパロディだ。,2021/7/5,誤り,風刺サイトのパロディのため,,,日本
63,https://twitter.com/onoderamasaru/status/1318466262796627968,Twitter,本当にいい加減にして欲しい。中国人技能実習生は一万人以上になる筈。更に中国資本が所有する宿泊施設も多数。例えば村の人口の３割以上が中国人の占冠村などは中国のトマムリゾートがぼろ儲けしないのか？【北海道は外国人技能実習生の水際対策の宿泊費を全額補助】,2020/10/20,政治,4395,2317,2022/9/30,日本,https://infact.press/category/factcheck/,北海道における中国人の技能実習生は約3400人、占冠村の人口に占める中国人の割合は約3％。投稿された内容の「中国人」を「外国人」と読み替えると、ほぼ正しい。,,不正確,,,,日本
64,削除済み,Twitter,"平井文夫「政治家も間違う事はあるけど選んだ国民の責任でもある。けど学者はそのプロセス経ず自分で勝手に選んでるから面倒の見ようがない。民営化すればいい。学者は６年ここで働けば学士院に行き年間250万円年金が死ぬまでもらえる。皆さんの税金から」
スタジオ驚愕ｗ
国民としてそこが一番嫌だよ",2020/10/5,政治,7877,5357,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/de6kutode250onumademoraeruharihuziterebiganettode,"「学術会議で6年働けば、学士院で死ぬまで年金250万円」は誤り。フジテレビで放送、ネットで拡散

そもそも双方は独立した組織。学士院の会員にはなるためには推薦、選考が必要であり、学術会議の所属がその資格になるわけではない。フジテレビの解説委員や国会議員が拡散した情報は、ネット上で大きく広がりを見せている。",2020/10/6,誤り,"平井氏本人も10月6日放送の「とくダネ！」内で「学術会議の全員が学士院会員になれると誤解を一部に与えてしまった」と述べた。

細野豪志議員もそれを引用する形で、「日本学術会議OBの年金のことは知らなかった」などとツイートしていた。なお、長島議員はリプライで「ミスリーディングでした」と述べており、細野議員はツイートを削除のうえ、「確認せずに発信致しましたこと、お詫び致します」と訂正している。",,,日本
65,https://m.weibo.cn/status/4529437779694407?,Website,"【#?京使用?真??感染人数# ?日??不超300人的原因】据??台的?道，?京都和各保健所使用FAX来收集感染者的情?。在?京都的都?新型冠状病毒?策本部只有2台FAX机器。感染者1人使用A4的??1枚?行?告。?台?真机?天只能?理上限是150人。2台FAX机?行感染者情?的?理工作，至今?天感染人数不能超?300人。
据了解，今年5月，在?京都使用?真?行?告?，漏掉111名感染者，?35人?行了重???。
根据?京都的表示，从判明??性之日起到?京都的公布?止需要??3个?段，需要3天左右。医生手写制作了??患者信息的“感染?告”，用?真?送到管?的保健所，保健所在????内容没有?常的基?上，?除个人信息后，?送到?京都，之后再???表的方式，所以需要很???。
自1月16日起日本国内出?首个感染者的半年后，仍未建立全国性的信息??系?。日本政府5月?始?用的新型冠状病毒感染症的信息??系?“HER-SYS”的普及太?，并没有好好??。HER－SYS是中央政府自治体医?机?能?共享感染者信息的系?。但到7月，在?有保健所的155个自治体中，25%的39个自治体没有利用?系?。特?是在更新?天感染人数最多??的?京都的很多保健所，?没做好使用HER－SYS的准?。一些保健所的工作人?甚至没有听??HER-SYS系?。一直手写FAX?送情?。
新?来源：東京はまだFAX 2台で感染者情報収集…「統計反映に3日かかる」
日本新??目《?道STATION》
日本情??目《Morning Show》",2020/7/22,政治,,,2022/9/30,中国,https://infact.press/category/factcheck/,この投稿の情報源としての番組には、FAXの機能により処理能力が限られることは言及していないし、東京都の感染者数が300人を超えた日もあった。,,誤り,,,,日本
66,https://hayabusa9.5ch.net/test/read.cgi/news/1619959618/,Website,日本の水道水を浴びたコロナ、一瞬で死滅、感染拡大地域はミネラルウォーターが原因か,2020/5/2,政治,,,2022/9/30,日本,https://infact.press/category/factcheck/,水道局など公的機関は、水道水の安全性を示すという意図で情報を発信している。しかし、水道水そのものに新型コロナウイルスに対する消毒効果があるとは発信しておらず、そのようなデータは確認できない。,,根拠不明,,,,日本
67,https://twitter.com/debutonakai/status/1255610708118523904,Twitter,政治家ならば高卒の方も働ける環境を作るのが仕事でしょう。しかし鳩山や菅直人を排出した「高学歴無能」の代名詞である立民が学歴を鼻に掲げるとは、学歴の価値が毀損されていく。,2020/4/30,政治,7866,2612,2022/9/30,日本,https://infact.press/category/factcheck/,蓮舫議員の実際の発言は「学校を辞めたら高卒になる。就職どうなるか」というものであって、「高卒みたいな可哀想な人達が増える！」とは言っていない。,2020/5/7,誤り,蓮舫議員の実際の発言は「学校を辞めたら高卒になる。就職どうなるか」というものであって、「高卒みたいな可哀想な人達が増える！」とは言っていない。,,,日本
68,https://news.ltn.com.tw/news/world/breakingnews/3143791,ltn.com.tw,"〔編譯管淑平／綜合報導〕日本警察廳23日指出，3月中旬至本月22日警方處理的遺體中有15名死者是感染武漢肺炎（2019冠?病毒疾病，COVID-19），而截至22日檢驗結果，10個都府縣總計73名員警遭感染。
根據「共同社」報導，警方在東京等5個都縣處理的遺體，死者包括死於家中、倒在路上等情況。警察職員感染人數最多的是愛知縣警方，人數達到24人；此外警察廳21人、兵庫縣14人、神奈川縣4人、高知縣3人、茨城、埼玉、千葉、富山、大阪府警察、皇宮警察總部、關東管區警察局各1人。
警察廳長官松本光弘23日在記者會上表示，現在警方處理遺體除了戴手套、口罩等防護裝備，也從家屬等處儘可能收集死者生前資料，防止感染武漢肺炎。",2020/4/23,政治,,,2022/9/30,中国,https://infact.press/category/factcheck/,国家公安委員会は確かに新型コロナウイルスで死亡した遺体は15名を取り扱ったこと、また73名の警察が新型コロナウイルスを感染したことという、2つの事実を発表したが、感染した警察は遺体の取り扱いによって感染されたとは言及しておらず、そうした報道もない。,,誤り,,,,日本
69,削除済み可能性あり,Twitter,"【拡散希望】日本の皆さん、もし""Made In Taiwan ""のマークをつけるマスクをみつけたったら絶対に買わないでください！中国から何の認証もないの偽物です！
現時点、台湾製のマスクはすべて寄付品です、6月末まで輸出制限があって、自由に販売できません。偽物を買わないで使用しないでください！",2020/4/20,政治,21000,26000,2022/9/30,日本,https://infact.press/category/factcheck/,今回販売されたマスクは輸出禁止となる前に買ったもの、または輸出禁止前に日本に持ち運ばれたマスクの可能性もあり、台湾製のマスクではないことは証明できない。また、動画に掲載された「中国深?」の証明書は電気製品のものであり、マスクの証明書ではないから、中国で製造された根拠にならない。,,根拠不明,,,,日本
70,削除済み可能性あり,Twitter,現在、1万人近くの感染者がいますが、日本人は4226人です。半分もいません。外国人を私たち日本人の税金で治療し、外国人が病床に寝ているため、日本人が治療を受けることができません。,2020/4/18,政治,10000,6627,2022/9/30,日本,https://infact.press/category/factcheck/,「感染者のうち国籍確認されたのが約半数」という情報と、「外国籍が確認されているのは52人」という情報（4月18日の発表）を隠している。「感染者の半分以上が外国人」であるという事実は確認できない。,,誤り,,,,日本
71,https://twitter.com/Seohje2/status/1240036702292336641,Twitter,都内の病院に勤務している知人から衝撃的な話を聞いた。?『PCR検査した検体は全て破棄して、患者には陰性と伝えている』そうだ。,2020/3/18,政治,7391,6839,2022/9/30,日本,https://infact.press/category/factcheck/,仮に病院がPCR検査した検体を破棄し、陰性と伝えた場合、関係する保健所、東京都健康安全研究センター、東京都保健福祉局感染症対策課も全て情報を破棄しなければならなくなり、不可能。,2020/8/18,虚偽,根拠なし,,,日本
72,https://twitter.com/mk00350/status/1455825139270963200?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1455825139270963200%7Ctwgr%5E2e9a27b057881390f56bb440f9c2d9a9a5144a98%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fsn-jp.com%2Farchives%2F58997,Twitter,"《日本人学生には約450万円貸して約600万を返済させ、外国人留学生には毎年約380万円を返済不要で支給してることは不公平そのものです！ 奨学金を仕切ってる文科省の外局、日本学生支援機構はただの金貸し、日本人学生を支援する気など全くありません！》
",2020/3/5,政治,,,2022/9/30,日本,https://www.buzzfeed.com/jp/kotahatachi/jasso-fc-2,"外国人留学生への奨学金と比較し不公平だとする批判だが、この返済金額は「上限金利」で計算した場合とほぼ同額。実際の金利はこれよりも大幅に低く、誤りだ。
JASSO事務局も「そのような事実はありません」と否定している
",2021/12/3,誤り,事実不一致,,,日本
73,https://twitter.com/kikko_no_blog/status/1574053096296448000,Twitter,すげえな自民党政権！安部の国葬に「ぼったくり男爵」ことIOCのバッハ会長を招いたのはいいとしても、バッハ会長の希望で2日も前乗りさせて今日25に来日させて、今夜と明日、１泊２００万円もするすーたースイートに日本国民の血税でン連泊させるんだとさ！ふ・ざ・け・ん・な！,,政治,20700,9785,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/ioc-bach-hotel-state-funeral,"BuzzFeed Newsは外務省に、バッハ会長を含む「海外から代表が参列する国・地域・国際機関等」（計117、同省サイトで公表）について、その宿泊費や渡航費、滞在にかかる経費を日本側が負担するかどうか取材した。
今回拡散していたバッハ会長に関する言説についても事実関係を確認したが、同省報道課の担当者は「今回の国葬儀に関し、海外参列者の旅費や滞在費等を日本側が負担することはございません」と、いずれも否定した。",2022/9/27,誤り,同省報道課の担当者は「今回の国葬儀に関し、海外参列者の旅費や滞在費等を日本側が負担することはございません」と、いずれも否定,,,日本
74,削除済みの可能性あり,Twitter,"「キエフ動物園から避難した動物たちは無事にポーランドの国境付近で救助されました。しかしこれらはごく一部の動物たちです。まだまだ多くの動物たちが園内に取り残されています。また情報が入り次第お知らせします」
「キエフ動物園の動物たちの脱出作戦はポーランドまでの安全が保たれない状態で失敗に終わりました。一週間分の食糧もあと少しですが生きているだけで奇跡ですから贅沢は言えません。いま一番の問題は爆発音で動物たちのストレスを心配しています」
",,政治,,,2022/9/30,日本,https://infact.press/category/factcheck/,"これらの情報は、誤りだ。大前提として前述の通り、キエフ動物園から「脱出作戦」は実施されていない。
作戦が実行されたのは、キエフ近郊にある自然動物保護施設。ポーランドの動物園に避難するため、3月3日に国境付近でトラやライオンが救助されており、こちらの作戦は「成功」している。
拡散されたツイートで使われている画像は、ポーランドの動物園側がこの際にFacebookで発信したもので、キエフ動物園とは無関係であることにも注意が必要だ。
",,誤り,事実不一致,,,日本
